content,score,cleaned_text
"Gojek makin lama makin kapitalis, makin lama pakai GoFood harga ongkir makin naik padahal belanja di warung yang sama dan jaraknya segitu-gitu aja, nggak pindah juga warungnya. Promo di awal aja yang bikin harga jadi murah untuk mancing peminat orang buat pake ini aplikasi, makin lama makin sedikit promonya bahkan dibeberapa waktu bisa nggak ada sama sekali dan sekarang apa-apa pake gojek harganya bisa gila-gilaan, padahal yg pake Apl ini banyak menengah-bawah, Fix sih pindah ke grab atau Maxim!",1,gojek kapitalis pakai gofood harga ongkir belanja warung jarak segitugitu aja nggak pindah warung promo aja bikin harga murah mancing minat orang pake aplikasi promonya beberapa nggak apaapa pake gojek harga gilagilaan yg pake apl menengahbawah fix sih pindah grab maxim
"Susah masuk pas baru ngisi saldo GO-PAY, padahal mau beli makan. Mesti masukin PIN dulu dan konfirmasi pake kode OTP. Padahal kan aku login ke akun gojek yang kartunya udah ilang😭 padahal bisa aja ngirim kode Verifikasi ke email dll, tapi ini cuma bisa via SMS doang kode OTP nya.. Ah lemah gojek mah, kalah sama aplikasi tetangga😪",1,susah masuk pas ngisi saldo gopay beli makan mesti masukin pin konfirmasi pake kode otp login akun gojek kartu udah ilang aja ngirim kode verifikasi email dll via sms doang kode otp nya ah lemah gojek mah kalah aplikasi tetangga
"Aplikasi ini terlalu banyak konspirasi ribawi yang menipu pelanggan. Waktu gopay saya belum terisi, keterangannya gratis ongkir kalau ada gopaynya. Setelah gopay terisi, ongkirnya malah makin mahal, padahal jarak ke warungnya gak sampai sekilo. Saya sudah rugi 2rb hanya utk isi gopay, memang receh, tapi setidaknya jangan mau menjebak pelanggan dengan cara seperti ini apalagi hanya untuk mengejar biaya admin. Moga jadi bahan evaluasi. Terima kasih.",1,aplikasi konspirasi ribawi tipu langgan gopay isi terang gratis ongkir gopaynya gopay isi ongkirnya mahal jarak warung gak kilo rugi rb utk isi gopay receh jebak langgan kejar biaya admin moga bahan evaluasi terima kasih
"Kenapa ya gojek kalo lagi pesan makan terus pakai promo datangnya lama banget bisa sejam lebih. Kalau memang belom siap adain promo ga usah lah pakai promo"" segala . Sudah 3x lebih pesen makan selalu begitu. Kalau ga abangnya yang gantii"" , kalo ga abangnya ga bisa di chat sama sekali ..",1,ya gojek kalo pesan makan pakai promo datang banget jam bom adain promo ga pakai promo x sen makan ga abang ganti kalo ga abang ga chat
"harga udah mahal banget,,,, padahal jauhnya cuman 1km, yg biasanya saya pesan cuman 4rb ke 5rb, sekarang 9rb ke 11rb,, naiknya parah,,,, tukang ojek pangkalan aja harganya sudah segitu, nggak perlu paket data internet, dan juga nggak nunggu lama,,,",1,harga udah mahal banget jauh cuman km yg pesan cuman rb rb rb rb naik parah tukang ojek pangkal aja harga segitu nggak paket data internet nggak nunggu
"Aplikasi aneh, mau pesen makan dapat promo. Pas udah di keep harga berubah jadi harga semula dan promonya hilang. Aduh gimana sih, ngga jelas",1,aplikasi aneh sen makan promo pas udah keep harga ubah harga promonya hilang aduh gimana sih ngga
Untuk gojek tolong diperhatikan dan di cek data driver dan kendaraan yg digunakan nya Krn banyak driver / jenis kendaraan yg tidak sesuai dengan di aplikasi.... Di aplikasi siapa yg datang siapa... Jadinya bingung,1,gojek tolong perhati cek data driver kendara yg nya krn driver jenis kendara yg sesuai aplikasi aplikasi yg bingung
"Ongkir driver kecil yg disalahkan customer , dan selalu minta uang tambhan lebih , motor tdk sesuai dan driver selalu beda tdk sesuai aplikasi seperti preman yg suka pemalakan jika tdk dikasih tips",1,ongkir driver yg salah customer uang tambhan motor tdk sesuai driver beda tdk sesuai aplikasi preman yg suka mala tdk kasih tips
Banyak lokasi yg gk ada d mapnya.. Padahal kmren2 ada dan bisa diketik pakai nama yg sama dibilang tidak sesuai ejaan.. Baru sehari kmren makai dengan alamat yg sama..,1,lokasi yg gk d map kmren ketik pakai nama yg bilang sesuai eja hari kmren maka alamat yg
"Aplikasi sangat membantu. Pesan mudah, bayarnya mudah, apalagi topup saldonya lebih mudah bisa isi di minimarket pula. Banyak promo. Semua sudah di permudah dalam pembayaran berbagai macam tagihan maupun investasi. Terima kasih kepada semua yang telah berjuang mengembangkan dan selalu terus memperbaiki kualitas pelayanan. Terima kasih, saya sangat terbantu dengan Aplikasi Gojek buatan anak bangsa.",5,aplikasi bantu pesan mudah bayar mudah topup saldo mudah isi minimarket promo mudah bayar tagih investasi terima kasih juang kembang baik kualitas layan terima kasih bantu aplikasi gojek buat anak bangsa
Saya transfer ke rek bank tadi siang sampai saat ini status nya masih lagi diproses sudah email ini itu tetap status di aplikasi lagi diproses jangan kebanyakan update kalau masih banyak kendala seperti ini perbaiki dulu keluhan pengguna apk ini saya kecewa,1,transfer rek bank siang status nya proses email status aplikasi proses banyak update kendala baik keluh guna apk kecewa
"Aku kecewa bgt sama aplikasi ini. Ga bisa dibatalkan pesanan. Saya pesan mcd tapi salah menu saya sadar setelah beberapa detik saya pesan ga terlalu lama saya hub driver utk batalkan krn saya ga bisa batalkan, trus saya tekan tombol bantuan utk dibatalkan saya disuruh telp saya hub ga diangkat sama cs nya. Kok pelanggan ga dibantuin ya??? Bahkan makanan itu menurut saya belum dibuat karna hanya beberapa detik berlalu. Yg membuat saya kecewa krna ga diangkat oleh cs nya. Saya ga iklas",2,kecewa bgt aplikasi ga batal pesan pesan mcd salah menu sadar detik pesan ga hub driver utk batal krn ga batal trus tekan tombol bantu utk batal suruh telp hub ga angkat cs nya langgan ga dibantuin ya makan karna detik yg kecewa krna ga angkat cs nya ga iklas
"Diupdate bukan tambah bagus malah tambah bego, apalagi di bagian map/lokasinya, udh di fix.an pas pesen malah ganti emg map aplikasi ini bego ga kaya di grab / shopee yg selalu bener selama saya make",1,diupdate bagus bego maplokasinya udh fixan pas sen ganti emg map aplikasi bego ga kaya grab shopee yg bener make
"Great apps, awesome... Viva GoJek KEKURANGAN TER FATAL,SUARA NOTIF gak bz di CUSTOM MERCHANT,sehingga banyak order tak terdengar,yg membuat otomatis BATAL..!! Sebaiknya,jika 3menit blm ada respon merchant,driver hrz CALL secara otomatis ke merchant...!!!!!!",5,great apps awesome viva gojek kurang ter fatalsuara notif gak bz custom merchantsehingga order terdengaryg otomatis batal sebaiknyajika menit blm respon merchantdriver hrz call otomatis merchant
"Pelayanan tidak maksimal,, juga pengguna susah untuk mengadu transaksi yg belum di proses.. Transfer ke bank BNI aja lama sekali,, sudah semalaman saya menunggu tp tidak masuk2.. Apa2an,, kita kan perlu uang yg kita punya,, jika harus menunggu 2x24 jam baru bisa lapos.. Develover tolong hindari penundaan transaksi",1,layan maksimal guna susah adu transaksi yg proses transfer bank bni aja malam tunggu tp masuk an uang yg tunggu x jam lapos develover tolong hindar tunda transaksi
"wah saya berterimakasih kpd pihak GO-JEK karena telah menjadikan kenyamanan kentetramman untuk indonesia... ""pas saya beli go food harga yg asli 14.000 beli pake GO-FOOD Hanya 13.000. wah saya seneng banget pas itu pokoknya oke lah... aplikasinya... :)",5,berterimakasih kpd gojek jadi nyaman kentetramman indonesia pas beli go food harga yg asli beli pake gofood neng banget pas pokok oke aplikasi
"Aplikasi uda bagus sangat membantu ketika berpergian, tapi ntah kenapa saat topup gopay salah satu angka, saldo gopay tetep masuk padahal nomor tersebut gak terdaftar di gopay. Dan satu lagi tolong di perbaiki maps atau lokasi titik jemput. Kasian drivernya jika mencari titik jemput yg gak akurat harus putar balik.",2,aplikasi uda bagus bantu pergi ntah topup gopay salah angka saldo gopay tetep masuk nomor gak daftar gopay tolong baik maps lokasi titik jemput kasi drivernya cari titik jemput yg gak akurat putar
"sebenernya udh bagus, tp kenapa tiap pesen go car driver mobil sama plat nya beda sama aslinya, bikin bingung jadinya. tolong antara profil dan kenyataannya disamain.",3,sebenernya udh bagus tp sen go car driver mobil plat nya beda asli bikin bingung tolong profil nyata disamain
"Sangat kecewa, saya membeli pulsa menggunakan go-pulsa dan membayar menggunakan go-pay pada tgl 01-04-19 jam 09:54 tapi sampai hari ini tgl 04-04-19 pulsa masih belum masuk dan dari apk gojek sendiri malah sudah mengkonfrimasi kalo transaksi berhasil padahal pulsa saya tidak bertambah dan go pay saya tidak kembali, layanan bantuan dari gojek juga tidak berguna, sudah saya coba dan mengirim email sampai lebih dari 5 kali tapi tidak ada solusi ataupun pengembalian baik pulsa maupun go pay. (update)",1,kecewa beli pulsa gopulsa bayar gopay tgl jam tgl pulsa masuk apk gojek mengkonfrimasi kalo transaksi hasil pulsa tambah go pay layan bantu gojek guna coba kirim email kali solusi kembali pulsa go pay update
Pengalaman pertama dan yang terakhir pakai jasa aplikasi ini. Pelayanan drivernya gak memuaskan. Saya yang gak ada pengalaman jadi gak ngerti tahap tahap pemesanan jasa driver nya malah dibilang oneng sama driver gojek. Bikin kesel dan nyesel install aplikasi ini. Gak nunggu lama uninstall. Dan aku pindah Grab atau maxim. Pelayanan nya ramah !!!!,1,alam pakai jasa aplikasi layan drivernya gak muas gak alam gak ngerti tahap tahap mesan jasa driver nya bilang oneng driver gojek bikin kesel nyesel install aplikasi gak nunggu uninstall pindah grab maxim layan nya ramah
"Maaf sy kasi 1 untuk GOPULSA. Karena transaksi pengembalian ribet. Isi pulsa 30 ribu, status berhasil dan saldo terpotong tp pulsa tidak masuk. Sudah konfirm untk pengmbalian tp harus konfirm ke provider, stelah konfirm ke provider harus sertakan kembali bukti ke gojeknya. Maaf ribet smpai skrng tidak masuk pulsa dan saldo juga tidak kembali",1,maaf sy kasi gopulsa transaksi kembali ribet isi pulsa ribu status hasil saldo potong tp pulsa masuk konfirm untk pengmbalian tp konfirm provider stelah konfirm provider serta bukti gojek maaf ribet smpai skrng masuk pulsa saldo
Baik banget gofood banyak banget potongannya kaya dapet surprise,5,banget gofood banget potong kaya dapet surprise
"Perbaiki lagi agar bisa kirim VN(voice note) ke Driber ketika kita sdg Order🙏 Agar lebih mudah menuntun ke Alamat kita sbagai Pelanggan. Lalu jangan sering"" Update Aplikasi lah pak/bu team IT gojek. Kami yang HP ram kecil kasian donggg. terimakasihh",5,baik kirim vnvoice note driber sdg order mudah tuntun alamat sbagai langgan update aplikasi pakbu team it gojek hp ram kasi donggg terimakasihh
"Tolong untuk gojek beri perubahan yg memudahan dan simple,karna yg dibutuhkan masyarakat adalah kemudahan mengakses aplikasi gojek dan simple dalam pengaplikasianya, agar semua kalangan masyarakat mudah memahami dan menggunakanya, bukan memberikan perubahan yg membingungkan bagi beberapa kalangan dan hanya beberapa kalangan saja yg mengerti, jadi lah aplikasi yg memberi kemudahan mengakses dan kemudahan dalam memahaminya. Terimakasih.",3,tolong gojek ubah yg mudah simplekarna yg butuh masyarakat mudah akses aplikasi gojek simple pengaplikasianya kalang masyarakat mudah paham menggunakanya ubah yg bingung kalang kalang yg erti aplikasi yg mudah akses mudah paham terimakasih
"bagus, tp saya udah 2 tahun belakangan ini ga pernah dpt gratis go ride n go ride secara langsung, hrs pakai kode, apa krn saya sering pakai ya, jd ga ada rewardnya lagi, jadi lesu deh klu ga terpaksa aja baru pake, sedihlah, untungnya tetanggamu byk promo tuh. coba lebih adil lagi gratisnya ya...",2,bagus tp udah ga dpt gratis go ride n go ride langsung hrs pakai kode krn pakai ya jd ga rewardnya lesu deh klu ga paksa aja pake sedih untung tetangga byk promo tuh coba adil gratis ya
"Beberapa bulan terakhir ini pesanan saya baik kendaraan atau mobil yg jemput saya selalu jauh, diaplikasi sering terbaca sekitar 10mnt,dtgnya bs 15mnt,jd lama, katanya mencarikan yg terdekat, tapi kok jauh, saya tanya driver ""mrk juga heran sering dapat orderan yang jauh² sehingga mereka sering minta pelanggan untuk mbatalkan, krn jarak tempuh jemputan yg jauh kadang tidak sebanding dengan jarak yg diantar"". Tolong pihak admin gojek perbaiki pelayanannya agar benar² mencarikan yang terdekat. Tks",3,pesan kendara mobil yg jemput aplikasi baca mntdtgnya bs mntjd cari yg dekat driver mrk heran order jauh langgan mbatalkan krn jarak tempuh jemput yg kadang banding jarak yg antar tolong admin gojek baik layan benar cari dekat tks
"Saya kasih bintang 3 dulu, karena akun saya terblokir ga tau knp penyebabnya, setelah itu tdk ada fitur bantuan di aplikasi seperti chat atau lainnya, hanya ada bantuan lewat tlp biasa yg cepat menghabiskan pulsa, dan sampe pulsa hbs blm ada jalan keluarnya",3,kasih bintang akun blokir ga tau knp sebab tdk fitur bantu aplikasi chat bantu tlp yg cepat habis pulsa sampe pulsa hbs blm jalan keluar
"Aplikasinya tidak bisa dibuka, setelah diupdate pun tetap loading terus dan akhirnya nutup sendiri. Setelah install ulang pun tetap tdk bisa dibuka. Gimana caranya mau byr paylater kalo tdk bisa dibuka? Denda keterlambatan jalan terus tiap hari. Sedangkan pembayaran hanya bisa via gopay yg ada dlm aplikasi gojek, tdk seperti ov* yg punya aplikasi sendiri sehingga lbh mudah pemakaiannya.",3,aplikasi buka diupdate loading nutup install ulang tdk buka gimana byr paylater kalo tdk buka denda lambat jalan bayar via gopay yg dlm aplikasi gojek tdk ov yg aplikasi lbh mudah pakai
"Koq akhir2 ini sering eror ngelag yh, hrs ditutup dlu aplikasi nya bru bs jalan. Tolong pihak gojek diperbaiki & ditingkatkan performa aplikasinya, krn sebelumnya sering pakai tdk ada masalah begini, lancar2 aja mengoperasikan aplikasinya",3,koq eror ngelag yh hrs tutup dlu aplikasi nya bru bs jalan tolong gojek baik tingkat performa aplikasi krn pakai tdk lancar aja operasi aplikasi
"Mudahan ad yg baca. Saya selaku driver.. Untuk yg baru menggunakan aplikasi gojek custmer. Tolong bagi pengguna aplikasi gojek pelajari dulu aplikasinya sebelum menggunakan dan pesan layanan di gojek..karna banyak sekali titik jemput yang salah, ordernya double, bahkan melihat orderan yang sedang berjalan saja tidak bisa..bahkan yang pesan tidak bisa di hubungi. Dan untuk sistem gojek mohon di beri kemudahan pengguna baru untuk mempelajari aplikasi..agar tidak merugikan driver.",5,mudah ad yg baca driver yg aplikasi gojek custmer tolong guna aplikasi gojek ajar aplikasi pesan layan gojekkarna titik jemput salah order double order jalan bisabahkan pesan hubung sistem gojek mohon mudah guna ajar aplikasiagar rugi driver
gojek bisa ga di perbaharui kalo di search tuh menu makanan semua. jdi kita kalo nyari gak dinama resto yang ada keyword nya aja. tp isi da menu nya smua di tampilin nah baru keluar restonya. kadang gaada di nama keyword tp ada di restonya jdi. cape tau tiap mau makan liat satu satu resto bikin ribet sekalinya dapet makanan yang di mau tuh jauh,3,gojek ga baharu kalo search tuh menu makan jdi kalo nyari gak nama resto keyword nya aja tp isi da menu nya smua tampilin restonya kadang gaada nama keyword tp restonya jdi cape tau makan liat resto bikin ribet sekali dapet makan tuh
"KALO MEMANG GA DAPAT DRIVERRRR, YA CARI LAGI DRIVERNYAAAA, MASA KITA UDAH NUNGGU TAU2 DI CANCEL CUMAN GARA2 GADA DRIVER!!!!! , LAGIAN MASIH BELUM JAM MALEM, MASIH JAM 7 MALAM LOH TADI PESANNYA",1,kalo ga driverrrr ya cari drivernyaaaa udah nunggu tau cancel cuman gara gada driver jam malem jam malam loh pesan
Pada go transit ada fitur pilih rute lalu akan memberikan rekomendasi rute sesuai kebutuhan tapi sekarang sudah tidak ada. Tolong diadakan kembali karena sangat membantu saya yang selalu pergi ke berbagai tempat.,1,go transit fitur pilih rute rekomendasi rute sesuai butuh tolong ada bantu pergi
